Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SQSTM1	gene	SQSTM1	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset, OMIM:617145				27545679;33135846		False	3	100;0;0	22.7	False		ENSG00000161011	ENSG00000161011	HGNC:11280													
SRD5A3	gene	SRD5A3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Iq, 612379;Kahrizi syndrome, 612713						False	3	0;0;0	22.7	False		ENSG00000128039	ENSG00000128039	HGNC:25812													
SRD5A3	gene	SRD5A3	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital Disorder of Glycosylation, Type Iq OMIM:612379;Kahrizi Syndrome OMIM:612713				27480077;32424323		False	3	100;0;0	22.7	False		ENSG00000128039	ENSG00000128039	HGNC:25812													
SSR4	gene	SSR4	Expert Review Green;Other	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Congenital disorder of glycosylation, type Iy 300934				26264460		False	3	100;0;0	22.7	False		ENSG00000180879	ENSG00000180879	HGNC:11326													
ST3GAL3	gene	ST3GAL3	NHS GMS;Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Developmental and epileptic encephalopathy 15, OMIM:615006;developmental and epileptic encephalopathy, 15, MONDO:0014003;Intellectual developmental disorder, autosomal recessive 12, OMIM:611090;intellectual disability, autosomal recessive 12, MONDO:0012612				27604308;21907012;23252400;31584066;17120046;25529582		False	3	100;0;0	22.7	False		ENSG00000126091	ENSG00000126091	HGNC:10866													
ST3GAL5	gene	ST3GAL5	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Salt and pepper developmental regression syndrome 609056; Lactosylceramide alpha-2,3-sialyltransferase deficiency (Disorders of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation)				15502825;24026681		False	3	100;0;0	22.7	False		ENSG00000115525	ENSG00000115525	HGNC:10872													
STT3A	gene	STT3A	NHS GMS;Expert Review Green;UKGTN;Other	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Iw, autosomal dominant, OMIM:619714;Congenital disorder of glycosylation, type Iw, autosomal recessive, OMIM:615596				23842455;30701557;28424003;34653363		False	3	100;0;0	22.7	False		ENSG00000134910	ENSG00000134910	HGNC:6172													
STUB1	gene	STUB1	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia type 16, OMIM:615768;autosomal recessive spinocerebellar ataxia 16, MONDO:0014339;Spinocerebellar ataxia 48, OMIM:618093;spinocerebellar ataxia 48, MONDO:0032526				24312598;25592071;30381368;32713943;33564152;35493319;34906452		False	3	0;0;0	22.7	False		ENSG00000103266	ENSG00000103266	HGNC:11427													
SUFU	gene	SUFU	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Joubert syndrome 32, OMIM:617757				21289193;28965847;33024317;34675124		False	3	75;25;0	22.7	False		ENSG00000107882	ENSG00000107882	HGNC:16466													
SUFU	gene	SUFU	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Joubert syndrome 32, OMIM:617757				21289193;28965847;33024317;34675124		False	3	75;25;0	22.7	False		ENSG00000107882	ENSG00000107882	HGNC:16466													
SYNE1	gene	SYNE1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 8, OMIM:610743;Autosomal recessive ataxia, Beauce type, MONDO:0012549						False	3	0;0;0	22.7	False		ENSG00000131018	ENSG00000131018	HGNC:17089													
TANGO2	gene	TANGO2	Expert Review Green;NHS GMS;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration, OMIM:616878				30245509;31276219;32527145;36473599		False	3	67;33;0	22.7	False		ENSG00000183597	ENSG00000183597	HGNC:25439													
TBC1D23	gene	TBC1D23	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 11, OMIM:617695				28823707;28823706;32360255		False	3	100;0;0	22.7	False		ENSG00000036054	ENSG00000036054	HGNC:25622													
TCTN1	gene	TCTN1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome				20301500;22693042;26489806;21725307;26477546;28631893		False	3	100;0;0	22.7	False		ENSG00000204852	ENSG00000204852	HGNC:26113													
TCTN2	gene	TCTN2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome 24;Joubert syndrome, Meckel-Gruber syndrome				25118024;21565611		False	3	100;0;0	22.7	False		ENSG00000168778	ENSG00000168778	HGNC:25774													
TCTN3	gene	TCTN3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Orofaciodigital syndrome IV;Joubert syndrome 18;Meckel-Gruber;Mohr-Majewski syndrome				25118024;22883145		False	3	100;0;0	22.7	False		ENSG00000119977	ENSG00000119977	HGNC:24519													
TDP2	gene	TDP2	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 23, OMIM:616949				24658003;30109272;31410782		False	3	100;0;0	22.7	False		ENSG00000111802	ENSG00000111802	HGNC:17768													
TECPR2	gene	TECPR2	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neuropathy, hereditary sensory and autonomic, type IX, with developmental delay, OMIM:615031				33847017		False	3	100;0;0	22.7	False		ENSG00000196663	ENSG00000196663	HGNC:19957													
THG1L	gene	THG1L	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 28, OMIM:618800, MONDO:0032923				27307223;30214071;31168944;33682303;37670026		False	3	60;40;0	22.7	False		ENSG00000113272	ENSG00000113272	HGNC:26053													
TINF2	gene	TINF2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dyskeratosis congenita, autosomal dominant 3  613990				18979121;18252230		False	3	0;0;0	22.7	False		ENSG00000092330	ENSG00000092330	HGNC:11824													
TMEM107	gene	TMEM107	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome 13 617562;?Joubert syndrome 29 617562;Orofaciodigital syndrome XVI 617563				26518474;26123494;22698544;26595381		False	3	0;0;0	22.7	False		ENSG00000179029	ENSG00000179029	HGNC:28128													
TMEM138	gene	TMEM138	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome with oculorenal defect;Joubert syndrome 16				22282472		False	3	100;0;0	22.7	False		ENSG00000149483	ENSG00000149483	HGNC:26944													
TMEM165	gene	TMEM165	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIk 614727				27401145;22683087		False	3	100;0;0	22.7	False		ENSG00000134851	ENSG00000134851	HGNC:30760													
TMEM199	gene	TMEM199	NHS GMS;Expert Review Green;Radboud University Medical Center, Nijmegen;Other	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIp OMIM:616829;TMEM199-CDG MONDO:0014790				26833330;29321044		False	3	100;0;0	22.7	False		ENSG00000244045	ENSG00000244045	HGNC:18085													
TMEM216	gene	TMEM216	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome: Meckel-Gruber syndrome;Joubert syndrome with oculorenal defect;Meckel syndrome;Joubert syndrome 2				22282472;20036350;20512146		False	3	100;0;0	22.7	False		ENSG00000187049	ENSG00000187049	HGNC:25018													
TMEM218	gene	TMEM218	Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 39, OMIM:619562				25161209;33791682;35137054		False	3	100;0;0	22.7	False		ENSG00000150433	ENSG00000150433	HGNC:27344													
TMEM231	gene	TMEM231	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Meckel syndrome;Joubert syndrome 20;Joubert syndrome with oculorenal defect;Joubert syndrome 20, 614970;Meckel syndrome 11, 615397						False	3	0;0;0	22.7	False		ENSG00000205084	ENSG00000205084	HGNC:37234													
TMEM237	gene	TMEM237	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Joubert syndrome with oculorenal defect;Joubert syndrome 14				22152675;20301500		False	3	100;0;0	22.7	False		ENSG00000155755	ENSG00000155755	HGNC:14432													
TMEM240	gene	TMEM240	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 21, 607454						False	3	0;0;0	22.7	False		ENSG00000205090	ENSG00000205090	HGNC:25186													
TMEM5	gene	TMEM5	Expert Review Green;Emory Genetics Laboratory;UKGTN;Radboud University Medical Center, Nijmegen;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 10	615041"				27212206		False	3	100;0;0	22.7	False		ENSG00000118600	ENSG00000118600	HGNC:13530													
TMEM5	gene	TMEM5	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type				23217329		False	3	0;0;0	22.7	False		ENSG00000118600	ENSG00000118600	HGNC:13530													
TMEM67	gene	TMEM67	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;nephronophthisis;COACH syndrome;Joubert syndrome 6;?Bardet-Biedl syndrome?;Senior-Boichis syndrome;613550;607361;Meckel-Gruber syndrome;Meckel syndrome;610688;Nephronophthisis 11;216360				PMID: 16415887;PMID: 17160906;PMID: 19058225;PMID: 19508969;PMID: 20607301;PMID: 18327255		False	3	67;0;33	22.7	False		ENSG00000164953	ENSG00000164953	HGNC:28396													
TOE1	gene	TOE1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 7  614969				28092684		False	3	0;0;0	22.7	False		ENSG00000132773	ENSG00000132773	HGNC:15954													
TOGARAM1	gene	TOGARAM1	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 37, OMIM:619185;Joubert syndrome 37, MONDO:0030933				32747439;32453716		False	3	100;0;0	22.7	False		ENSG00000198718	ENSG00000198718	HGNC:19959													
TPP1	gene	TPP1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spinocerebellar ataxia 7 (#607998);Neuronal ceroid lipfuscinosis 7 (204500)						False	3	0;0;0	22.7	False		ENSG00000166340	ENSG00000166340	HGNC:2073													
TSEN2	gene	TSEN2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar Hypoplasia;Pontocerebellar hypoplasia type 2B,612389;Pontocerebellar Hypoplasia type 2B;Pontocerebellar hypoplasia 2B (612389)				PMID: 18711368;PMID: 23562994;PMID: 20952379		False	3	0;0;0	22.7	False		ENSG00000154743	ENSG00000154743	HGNC:28422													
TSEN34	gene	TSEN34	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia type 2C,612390;Pontocerebellar Hypoplasia type 2C;Pontocerebellar hypoplasia 2C (612390);Pontocerebellar Hypoplasia				PMID: 18711368		False	3	0;0;0	22.7	False		ENSG00000170892	ENSG00000170892	HGNC:15506													
TSEN54	gene	TSEN54	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	?Pontocerebellar hypoplasia type 5, OMIM:610204;Pontocerebellar hypoplasia type 2A, OMIM:277470;Pontocerebellar hypoplasia type 4, OMIM:225753				16470708;18711368;20956791;20952379;21368912		False	3	0;0;0	22.7	False		ENSG00000182173	ENSG00000182173	HGNC:27561													
TTBK2	gene	TTBK2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 11						False	3	0;0;0	22.7	False		ENSG00000128881	ENSG00000128881	HGNC:19141													
TTC19	gene	TTC19	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex III deficiency, nuclear type 2, 615157						False	3	0;0;0	22.7	False		ENSG00000011295	ENSG00000011295	HGNC:26006													
TTPA	gene	TTPA	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia with isolated vitamin E deficiency;Ataxia with Vitamin E Deficiency						False	3	0;0;0	22.7	False		ENSG00000137561	ENSG00000137561	HGNC:12404													
TUBA1A	gene	TUBA1A	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lissencephaly 3  6,1603				17218254, 17584854		False	3	0;0;0	22.7	False		ENSG00000167552	ENSG00000167552	HGNC:20766													
TUBB2B	gene	TUBB2B	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cortical dysplasia, complex, with other brain malformations 7, OMIM:610031				19465910		False	3	0;0;0	22.7	False		ENSG00000137285	ENSG00000137285	HGNC:30829													
TUBB3	gene	TUBB3	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cortical dysplasia, complex, with other brain malformations 1  614039				20829227		False	3	0;0;0	22.7	False		ENSG00000258947	ENSG00000258947	HGNC:20772													
TUBB4A	gene	TUBB4A	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Leukodystrophy, hypomyelinating, 6, 612438;Dystonia 4, torsion, autosomal dominant, 128101				25497598		False	3	0;0;0	22.7	False	Other - please provide details in the comments 	ENSG00000104833	ENSG00000104833	HGNC:20774													
TUSC3	gene	TUSC3	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Intellectual developmental disorder, autosomal recessive 7, OMIM:611093				18452889;18455129;21739581;26864433;27148795		False	3	100;0;0	22.7	False		ENSG00000104723	ENSG00000104723	HGNC:30242													
TWNK	gene	TWNK	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Mitochondrial DNA depletion syndrome 7 (hepatocerebral type), OMIM:271245 (AR);Perrault syndrome 5, OMIM:616138 (AR);Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3, OMIM:609286 (AD)						False	3	0;0;0	22.7	False		ENSG00000107815	ENSG00000107815	HGNC:1160													
